CNX-IT,20161003,09:16,10331.10,10340.30,10300.60,10317.80
CNX-IT,20161003,09:17,10315.70,10321.55,10304.65,10304.65
CNX-IT,20161003,09:18,10305.80,10319.70,10301.85,10303.15
CNX-IT,20161003,09:19,10301.85,10307.05,10285.80,10288.95
CNX-IT,20161003,09:20,10291.65,10293.30,10276.10,10288.30
CNX-IT,20161003,09:21,10288.45,10294.50,10287.05,10287.05
CNX-IT,20161003,09:22,10287.75,10293.25,10286.20,10288.20
CNX-IT,20161003,09:23,10286.05,10287.25,10255.45,10255.45
CNX-IT,20161003,09:24,10254.35,10275.65,10249.55,10275.00
CNX-IT,20161003,09:25,10273.40,10274.30,10263.40,10263.40
CNX-IT,20161003,09:26,10265.15,10268.70,10261.15,10268.70
CNX-IT,20161003,09:27,10268.60,10277.45,10266.00,10271.85
CNX-IT,20161003,09:28,10271.40,10273.70,10266.85,10270.55
CNX-IT,20161003,09:29,10270.75,10270.75,10262.20,10267.35
CNX-IT,20161003,09:30,10267.85,10276.80,10264.20,10270.90
CNX-IT,20161003,09:31,10270.95,10271.05,10263.30,10264.05
CNX-IT,20161003,09:32,10262.75,10272.65,10260.75,10270.00
CNX-IT,20161003,09:33,10270.45,10274.20,10269.25,10273.75
CNX-IT,20161003,09:34,10273.85,10278.30,10271.35,10276.60
CNX-IT,20161003,09:35,10275.50,10292.75,10271.10,10271.80
CNX-IT,20161003,09:36,10271.95,10285.55,10271.95,10282.60
CNX-IT,20161003,09:37,10281.60,10284.50,10269.85,10274.00
CNX-IT,20161003,09:38,10275.05,10276.50,10264.35,10264.35
CNX-IT,20161003,09:39,10264.45,10276.35,10263.45,10274.90
CNX-IT,20161003,09:40,10275.05,10280.40,10274.25,10278.95
CNX-IT,20161003,09:41,10278.65,10281.75,10277.55,10280.50
CNX-IT,20161003,09:42,10281.10,10283.55,10279.65,10279.80
CNX-IT,20161003,09:43,10279.90,10282.90,10275.90,10275.90
CNX-IT,20161003,09:44,10276.45,10276.55,10271.30,10271.45
CNX-IT,20161003,09:45,10270.90,10274.30,10270.90,10274.00
CNX-IT,20161003,09:46,10273.95,10283.95,10271.70,10282.45
CNX-IT,20161003,09:47,10282.60,10282.60,10276.55,10276.55
CNX-IT,20161003,09:48,10276.35,10279.55,10276.35,10279.35
CNX-IT,20161003,09:49,10280.10,10282.10,10273.40,10273.70
CNX-IT,20161003,09:50,10273.85,10275.00,10267.70,10267.70
CNX-IT,20161003,09:51,10267.80,10269.00,10266.55,10266.55
CNX-IT,20161003,09:52,10265.30,10267.10,10260.75,10260.75
CNX-IT,20161003,09:53,10259.95,10265.00,10259.85,10262.95
CNX-IT,20161003,09:54,10263.15,10263.45,10258.90,10259.55
CNX-IT,20161003,09:55,10259.60,10260.40,10258.35,10259.15
CNX-IT,20161003,09:56,10258.65,10260.55,10256.50,10257.05
CNX-IT,20161003,09:57,10257.65,10259.30,10256.65,10257.35
CNX-IT,20161003,09:58,10257.00,10263.05,10255.25,10263.05
CNX-IT,20161003,09:59,10262.65,10272.70,10262.10,10271.70
CNX-IT,20161003,10:00,10270.95,10271.25,10262.05,10262.40
CNX-IT,20161003,10:01,10262.85,10266.65,10260.90,10261.40
CNX-IT,20161003,10:02,10261.55,10263.35,10255.70,10256.75
CNX-IT,20161003,10:03,10258.30,10258.40,10254.30,10256.40
CNX-IT,20161003,10:04,10256.30,10260.60,10255.70,10257.50
CNX-IT,20161003,10:05,10257.75,10260.05,10257.00,10258.25
CNX-IT,20161003,10:06,10258.65,10261.40,10255.75,10257.20
CNX-IT,20161003,10:07,10257.10,10257.50,10253.50,10254.85
CNX-IT,20161003,10:08,10253.90,10256.70,10251.35,10256.70
CNX-IT,20161003,10:09,10256.60,10257.05,10253.20,10255.15
CNX-IT,20161003,10:10,10255.60,10256.70,10251.35,10251.35
CNX-IT,20161003,10:11,10251.20,10251.70,10242.00,10243.00
CNX-IT,20161003,10:12,10242.60,10244.15,10239.95,10243.20
CNX-IT,20161003,10:13,10243.45,10244.65,10241.15,10243.55
CNX-IT,20161003,10:14,10243.15,10243.85,10241.90,10243.10
CNX-IT,20161003,10:15,10241.55,10246.55,10240.60,10246.25
CNX-IT,20161003,10:16,10246.10,10251.30,10244.90,10250.70
CNX-IT,20161003,10:17,10250.65,10253.80,10249.80,10252.70
CNX-IT,20161003,10:18,10251.50,10256.35,10251.50,10256.35
CNX-IT,20161003,10:19,10256.25,10260.70,10255.90,10259.80
CNX-IT,20161003,10:20,10259.85,10263.40,10258.15,10261.80
CNX-IT,20161003,10:21,10261.30,10266.90,10260.20,10264.95
CNX-IT,20161003,10:22,10265.25,10268.90,10264.70,10266.30
CNX-IT,20161003,10:23,10266.15,10267.40,10265.05,10267.05
CNX-IT,20161003,10:24,10267.20,10267.25,10262.70,10262.85
CNX-IT,20161003,10:25,10263.75,10266.25,10263.10,10265.25
CNX-IT,20161003,10:26,10264.20,10267.75,10264.20,10267.10
CNX-IT,20161003,10:27,10267.15,10267.15,10264.45,10264.75
CNX-IT,20161003,10:28,10264.85,10265.60,10263.30,10263.75
CNX-IT,20161003,10:29,10263.85,10263.95,10261.35,10263.15
CNX-IT,20161003,10:30,10263.20,10265.65,10262.80,10265.05
CNX-IT,20161003,10:31,10265.55,10266.05,10263.60,10264.65
CNX-IT,20161003,10:32,10264.35,10265.55,10261.10,10265.30
CNX-IT,20161003,10:33,10265.15,10266.30,10263.35,10264.80
CNX-IT,20161003,10:34,10265.25,10265.25,10258.55,10259.25
CNX-IT,20161003,10:35,10258.40,10258.95,10257.00,10257.75
CNX-IT,20161003,10:36,10258.80,10260.75,10257.35,10258.30
CNX-IT,20161003,10:37,10258.90,10259.35,10256.70,10259.25
CNX-IT,20161003,10:38,10259.65,10260.10,10258.05,10259.10
CNX-IT,20161003,10:39,10259.60,10259.85,10252.00,10253.95
CNX-IT,20161003,10:40,10254.20,10256.85,10254.20,10255.05
CNX-IT,20161003,10:41,10254.50,10257.65,10254.50,10256.00
CNX-IT,20161003,10:42,10257.40,10262.00,10256.40,10260.85
CNX-IT,20161003,10:43,10261.40,10261.85,10257.05,10257.90
CNX-IT,20161003,10:44,10258.45,10260.50,10256.80,10260.30
CNX-IT,20161003,10:45,10260.05,10261.65,10259.00,10260.50
CNX-IT,20161003,10:46,10261.25,10261.75,10256.90,10259.45
CNX-IT,20161003,10:47,10259.25,10260.35,10256.40,10260.20
CNX-IT,20161003,10:48,10260.95,10263.45,10260.15,10263.45
CNX-IT,20161003,10:49,10263.40,10265.25,10261.50,10261.50
CNX-IT,20161003,10:50,10261.45,10262.00,10260.20,10261.75
CNX-IT,20161003,10:51,10262.10,10265.25,10261.55,10265.25
CNX-IT,20161003,10:52,10265.00,10265.15,10260.55,10260.55
CNX-IT,20161003,10:53,10260.50,10263.80,10260.50,10262.10
CNX-IT,20161003,10:54,10263.45,10265.05,10261.30,10265.00
CNX-IT,20161003,10:55,10265.15,10265.15,10262.10,10262.50
CNX-IT,20161003,10:56,10262.05,10263.10,10260.35,10263.10
CNX-IT,20161003,10:57,10263.45,10264.55,10256.65,10258.55
CNX-IT,20161003,10:58,10258.40,10262.40,10257.60,10260.95
CNX-IT,20161003,10:59,10262.60,10265.05,10261.80,10264.20
CNX-IT,20161003,11:00,10265.10,10266.40,10262.85,10264.20
CNX-IT,20161003,11:01,10263.15,10266.55,10262.60,10264.55
CNX-IT,20161003,11:02,10264.45,10266.55,10264.20,10265.15
CNX-IT,20161003,11:03,10264.30,10268.20,10264.30,10267.95
CNX-IT,20161003,11:04,10267.60,10274.20,10267.05,10274.05
CNX-IT,20161003,11:05,10272.85,10275.75,10271.75,10273.20
CNX-IT,20161003,11:06,10273.85,10275.80,10272.65,10274.55
CNX-IT,20161003,11:07,10274.60,10274.60,10270.60,10270.95
CNX-IT,20161003,11:08,10272.00,10273.25,10271.25,10273.05
CNX-IT,20161003,11:09,10273.55,10278.15,10273.15,10274.85
CNX-IT,20161003,11:10,10274.60,10274.85,10267.35,10268.85
CNX-IT,20161003,11:11,10269.60,10270.45,10267.95,10269.60
CNX-IT,20161003,11:12,10270.05,10270.85,10267.15,10269.80
CNX-IT,20161003,11:13,10269.90,10270.55,10268.55,10268.90
CNX-IT,20161003,11:14,10268.95,10271.15,10268.15,10271.10
CNX-IT,20161003,11:15,10271.05,10272.55,10268.90,10270.60
CNX-IT,20161003,11:16,10270.10,10272.15,10269.45,10272.15
CNX-IT,20161003,11:17,10272.80,10272.80,10267.25,10268.95
CNX-IT,20161003,11:18,10268.60,10270.15,10267.70,10269.85
CNX-IT,20161003,11:19,10269.35,10270.75,10266.30,10266.50
CNX-IT,20161003,11:20,10266.35,10266.40,10259.80,10259.90
CNX-IT,20161003,11:21,10259.80,10261.00,10259.05,10261.00
CNX-IT,20161003,11:22,10260.75,10263.95,10260.40,10263.40
CNX-IT,20161003,11:23,10262.90,10265.80,10262.60,10264.30
CNX-IT,20161003,11:24,10264.55,10264.60,10259.55,10259.95
