NIFTY,20130502,09:16,5912.00,5944.45,5910.95,5943.20
NIFTY,20130502,09:17,5942.95,5946.00,5941.20,5941.20
NIFTY,20130502,09:18,5942.25,5942.25,5936.90,5936.90
NIFTY,20130502,09:19,5936.95,5938.05,5934.05,5934.05
NIFTY,20130502,09:20,5934.15,5936.05,5933.75,5935.75
NIFTY,20130502,09:21,5935.50,5937.45,5933.30,5933.30
NIFTY,20130502,09:22,5933.20,5933.20,5930.20,5930.30
NIFTY,20130502,09:23,5930.25,5936.45,5930.25,5936.45
NIFTY,20130502,09:24,5936.95,5941.60,5936.95,5941.30
NIFTY,20130502,09:25,5941.80,5942.45,5937.85,5938.15
NIFTY,20130502,09:26,5938.35,5940.60,5937.20,5940.60
NIFTY,20130502,09:27,5940.50,5943.65,5940.20,5943.00
NIFTY,20130502,09:28,5943.05,5944.00,5941.95,5943.75
NIFTY,20130502,09:29,5943.65,5945.60,5943.65,5945.35
NIFTY,20130502,09:30,5944.90,5947.45,5944.85,5945.95
NIFTY,20130502,09:31,5945.60,5954.20,5945.25,5953.95
NIFTY,20130502,09:32,5953.70,5955.50,5953.55,5955.25
NIFTY,20130502,09:33,5955.80,5956.20,5952.75,5952.75
NIFTY,20130502,09:34,5952.55,5955.65,5952.05,5955.65
NIFTY,20130502,09:35,5955.90,5956.45,5953.75,5953.95
NIFTY,20130502,09:36,5953.55,5953.75,5949.40,5949.50
NIFTY,20130502,09:37,5949.70,5953.20,5948.85,5953.00
NIFTY,20130502,09:38,5952.95,5957.90,5952.95,5957.15
NIFTY,20130502,09:39,5957.05,5957.40,5955.20,5955.85
NIFTY,20130502,09:40,5956.10,5958.00,5954.85,5954.85
NIFTY,20130502,09:41,5954.90,5954.90,5950.40,5950.95
NIFTY,20130502,09:42,5950.55,5951.35,5949.95,5950.00
NIFTY,20130502,09:43,5950.35,5951.05,5946.65,5946.65
NIFTY,20130502,09:44,5946.85,5950.80,5946.85,5950.55
NIFTY,20130502,09:45,5950.85,5952.60,5950.80,5951.65
NIFTY,20130502,09:46,5950.90,5952.50,5950.50,5950.95
NIFTY,20130502,09:47,5950.85,5950.95,5947.95,5947.95
NIFTY,20130502,09:48,5948.05,5951.50,5947.80,5951.30
NIFTY,20130502,09:49,5952.00,5953.75,5951.70,5952.60
NIFTY,20130502,09:50,5951.90,5952.55,5949.75,5949.75
NIFTY,20130502,09:51,5949.85,5949.85,5948.90,5949.45
NIFTY,20130502,09:52,5949.30,5951.30,5949.30,5950.15
NIFTY,20130502,09:53,5949.45,5950.95,5949.45,5950.25
NIFTY,20130502,09:54,5950.00,5951.95,5950.00,5951.50
NIFTY,20130502,09:55,5951.45,5954.80,5951.05,5954.80
NIFTY,20130502,09:56,5955.00,5956.20,5954.70,5955.20
NIFTY,20130502,09:57,5955.05,5957.30,5953.80,5957.30
NIFTY,20130502,09:58,5956.50,5957.00,5954.95,5956.65
NIFTY,20130502,09:59,5956.75,5961.40,5956.75,5960.60
NIFTY,20130502,10:00,5960.65,5962.90,5960.10,5962.35
NIFTY,20130502,10:01,5962.15,5962.15,5960.85,5961.15
NIFTY,20130502,10:02,5961.20,5962.35,5961.20,5961.45
NIFTY,20130502,10:03,5961.10,5961.10,5960.15,5960.80
NIFTY,20130502,10:04,5961.00,5961.00,5958.50,5958.50
NIFTY,20130502,10:05,5957.85,5958.20,5956.00,5956.30
NIFTY,20130502,10:06,5956.25,5957.55,5956.25,5957.45
NIFTY,20130502,10:07,5957.65,5958.70,5957.10,5958.15
NIFTY,20130502,10:08,5957.95,5958.40,5956.90,5956.90
NIFTY,20130502,10:09,5957.00,5960.00,5956.80,5959.90
NIFTY,20130502,10:10,5959.85,5960.55,5958.40,5958.55
NIFTY,20130502,10:11,5958.35,5958.90,5957.85,5958.10
NIFTY,20130502,10:12,5958.30,5959.90,5958.30,5959.85
NIFTY,20130502,10:13,5959.95,5960.60,5959.55,5960.15
NIFTY,20130502,10:14,5959.80,5960.75,5959.40,5959.80
NIFTY,20130502,10:15,5960.00,5960.35,5958.30,5960.15
NIFTY,20130502,10:16,5960.20,5961.25,5959.30,5959.70
NIFTY,20130502,10:17,5959.90,5960.45,5958.85,5960.45
NIFTY,20130502,10:18,5960.20,5961.35,5960.15,5961.35
NIFTY,20130502,10:19,5961.15,5963.10,5960.85,5962.20
NIFTY,20130502,10:20,5961.85,5963.20,5961.50,5962.65
NIFTY,20130502,10:21,5962.30,5962.45,5961.15,5962.30
NIFTY,20130502,10:22,5962.25,5965.05,5962.25,5963.60
NIFTY,20130502,10:23,5963.90,5964.45,5963.25,5963.75
NIFTY,20130502,10:24,5963.70,5964.00,5962.75,5962.75
NIFTY,20130502,10:25,5962.80,5963.95,5962.80,5963.25
NIFTY,20130502,10:26,5963.35,5963.40,5961.10,5961.10
NIFTY,20130502,10:27,5961.30,5961.85,5959.70,5959.70
NIFTY,20130502,10:28,5959.95,5960.00,5958.20,5958.45
NIFTY,20130502,10:29,5958.35,5959.45,5957.85,5958.30
NIFTY,20130502,10:30,5958.45,5961.60,5958.45,5960.60
NIFTY,20130502,10:31,5960.45,5964.10,5960.25,5963.85
NIFTY,20130502,10:32,5963.75,5965.40,5963.55,5964.80
NIFTY,20130502,10:33,5965.50,5965.70,5964.50,5964.60
NIFTY,20130502,10:34,5964.50,5964.85,5962.55,5962.80
NIFTY,20130502,10:35,5962.50,5962.65,5960.45,5961.05
NIFTY,20130502,10:36,5961.20,5961.35,5960.60,5960.70
NIFTY,20130502,10:37,5960.75,5961.00,5959.90,5960.10
NIFTY,20130502,10:38,5960.20,5962.95,5960.20,5962.55
NIFTY,20130502,10:39,5962.85,5964.65,5962.80,5963.20
NIFTY,20130502,10:40,5963.25,5964.95,5961.95,5964.45
NIFTY,20130502,10:41,5964.50,5967.65,5964.50,5967.50
NIFTY,20130502,10:42,5967.55,5970.95,5967.55,5970.15
NIFTY,20130502,10:43,5970.05,5970.25,5967.20,5967.35
NIFTY,20130502,10:44,5967.20,5967.90,5965.85,5966.35
NIFTY,20130502,10:45,5966.15,5967.55,5965.50,5967.35
NIFTY,20130502,10:46,5967.25,5968.30,5966.90,5967.55
NIFTY,20130502,10:47,5967.65,5968.90,5966.95,5967.00
NIFTY,20130502,10:48,5967.10,5969.00,5966.80,5968.55
NIFTY,20130502,10:49,5968.75,5969.25,5968.05,5968.25
NIFTY,20130502,10:50,5968.30,5969.20,5968.30,5969.05
NIFTY,20130502,10:51,5969.00,5969.35,5967.50,5967.75
NIFTY,20130502,10:52,5968.00,5969.45,5967.95,5968.70
NIFTY,20130502,10:53,5968.85,5971.20,5968.85,5970.85
NIFTY,20130502,10:54,5970.90,5975.30,5970.90,5975.00
NIFTY,20130502,10:55,5974.85,5979.80,5974.85,5979.80
